Filepath,FirstCommitDateISO,LastCommitDateISO,LifespanDays
.cursor/rules/pdd_standard.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/rules/python_coding_standards.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/rules/python_documentation.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/rules/python_logging.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/rules/quantum_prompt_core.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/rules/security_practices.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/rules/smart_tips.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/rules/sparc_orchestration.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/rules/strategic_analysis_workflow.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/rules/subsystem_boundaries.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/rules/testing_standards.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/rules/workflow_quick_wins.mdc,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/settings.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/start_mcp.js,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/start_mcp_service.bat,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/start_openrouter_mcp.bat,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/start_openrouter_mcp_background.bat,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/startup.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/stop_mcp_service.bat,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/stop_openrouter_mcp.bat,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/test_free_models.bat,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/test_openrouter_client.bat,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/test_openrouter_direct.bat,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/test_openrouter_direct.js,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/test_openrouter_mcp_server.bat,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/test_openrouter_simple.bat,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/verify_mcp_connection.bat,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.cursor/verify_mcp_server.js,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.deepsource.toml,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.editorconfig,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.github/hooks/pre-commit,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.github/workflows/django.yml,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.github/workflows/gh-pages.yml,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.github/workflows/git_history_analysis.yml,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.github/workflows/lint.yml,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.github/workflows/script_standards_scan.yml,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.github/workflows/script_validation.yml,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.gitignore,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.pre-commit-config-dir-structure.yaml,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.pre-commit-config.yaml,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.streamlit/config.toml,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.windsurf/workflows/ai_assisted_research_and_synthesis.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.windsurf/workflows/atrian_ethics_evaluation.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.windsurf/workflows/atrian_external_integration.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.windsurf/workflows/atrian_roi_calc.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.windsurf/workflows/atrian_sdk_dev.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.windsurf/workflows/creating_managing_ethical_constitutions.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.windsurf/workflows/dynamic_documentation_update_from_code_changes.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.windsurf/workflows/iterative_code_refinement_cycle.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.windsurfrules,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
.windsurfrules_atrian_section,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ADRS_Log.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ARCHIVE_POLICY.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIA.MD,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/.gitignore,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/ATRiAN_Implementation_Plan.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/EaaS_Integration_Plan.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/README.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/WORK_2025-06-02_Audit_Endpoint_Fix_And_Testing.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/WORK_2025-06-03_Audit_Endpoint_Documentation_And_Repair.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/WORK_2025-05-27_ATRiAN_Memory_Integration_Testing.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/WORK_2025-05-27_ATRiAN_Memory_System_Implementation.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/WORK_2025-05-27_ATRiAN_Mock_API_Server_Enhancement_Plan.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/WORK_2025-05-27_ATRiAN_Windsurf_Integration.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/WORK_2025-05-27_WeaverOfTrust_Enhancement.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/WORK_2025-06-01_ATRiAN_EaaS_API_Persistence_Testing.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/WORK_2025-06-01_Audit_Endpoint_Fix.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/WORK_2025-06-01_EthicalCompass_EaaS_Integration.md,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/atrian_ethical_compass.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/atrian_ethics_trust_integration.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/atrian_harmonic_resonance_monitor.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/atrian_illuminator_hidden_paths.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/atrian_silent_guide.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/atrian_trust_weaver.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/atrian_windsurf_adapter.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/atrian_windsurf_demo.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/audit_performance_monitor_backup.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/context_manager.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/eaas_api.py.fixed,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/test_audit.ps1,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/test_eaas_api_comprehensive.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/test_eaas_api_detailed.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/test_eaas_api_direct.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/test_eaas_api_endpoint.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/archived/test_eaas_api_http.py,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_0143c8ca-0b84-4f64-81ea-e4c2201a9c4e.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_05b251cd-b88a-400f-9252-ccf75cce92f8.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_0e6e8136-f579-4bfe-9c6c-6c720123eb90.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_0e76c83a-ff96-4609-8369-c26b4b3505d8.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_193e1b7d-428a-4386-a1f2-6b33882604ab.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_1a4af665-3ba7-4608-8be7-3b3c74bcf740.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_1c2ad354-ebf2-4abb-a4e3-b6db9c9167a2.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_1ed23666-09b3-4eb2-88ba-cdb77d9d339f.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_20edcb2a-223a-4c6c-8e6e-eb3c95a4fc33.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_20f6dd34-2f37-4296-9fc9-7e370099104a.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_21f1d0fe-50ee-4361-970e-a632c159cead.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_25fd89e7-d4f3-45a4-9ff0-90a89a0a8123.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_26bfb15b-c4c6-4cce-a2b7-08fcc76230f8.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_2d4d8676-1be8-4623-9a7a-65513d862746.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_2d644f41-7516-4310-8191-8397c50a2073.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_30cc2389-0a0c-48c7-b6ec-49cdc4fafd5c.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_33827992-80c1-4dc9-97e3-ea0a3fa81571.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_3cd70e96-cfca-46d8-849c-e3264fa92e05.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_3f784e00-0463-477d-933b-ef57dbe5cf39.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_3f9ecb75-1e70-4035-9948-445abfab8d21.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_45a063be-be71-4bf0-862a-581abe638133.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_45ccf364-50f7-40eb-804c-959000af8847.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_45ea25ab-9843-406e-9399-f3e2d4ba7090.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_46b993d8-a37c-4c56-b6e2-dd3dd9d031f9.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_49f17d7f-7d1e-4e8d-a062-a2af2b71e67a.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_4eed6925-8b35-472d-ac89-e518635e4b47.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_53d1d570-8ecc-432a-9cbc-8c05408faf5a.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_5765c029-4051-4054-8077-53aeb136c943.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_5930c3f6-db53-448d-8f4a-a1583038b74e.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_5a54fb69-ca1b-420d-be50-93742dfc9852.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_5e1db673-f327-4ed6-8d1a-a8e8874c9012.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_60833f3a-20aa-42a2-ad39-48876ddfb610.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_62f8bedf-1d4a-4f86-b97e-7d056985ee4d.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_680052e8-8601-40f7-9ccf-42b49d143c5e.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_793b08a6-f7f2-41e0-9c0b-ffac568739dc.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_7984087e-daf4-4af9-b443-41fc958f6e63.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_7a3ca592-fc7d-4060-8fab-a073ed80f627.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_7bfeb7dc-fad1-4cf7-a199-68ee6b8d34ae.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_80fe630a-5f89-44e5-a477-a811ce73e6a4.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_8a742078-ca7f-4449-a216-b12cc58311eb.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_8b3a53fc-5f09-4bad-9f2d-3ccbe59dfc7f.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_8b8b07e5-b0b4-4387-a861-f5a78affd269.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_8c73f67d-3106-4c9f-9e73-9ad7eec36de7.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_8c861498-9435-4159-91d7-a3b7beb23465.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_8dc5100e-3774-440e-8576-1c45086c61f4.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_8df9ca7f-8fe8-46e4-8a71-7023c59efe25.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_8fd3ad99-84bd-40ec-9a74-8a60c2e53268.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_95533af1-be90-4116-ae6a-6dda94e37a06.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_95c092a7-4370-4705-b45e-472db56e758a.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_95fac137-0427-412a-87ee-b161b430a8a2.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_97686fb4-557e-4dcc-a2e3-7c9b7a12277a.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_979fcd01-fe96-415b-a798-82129022120f.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_99ea2398-4867-4ebd-abd5-bf46f310bdd8.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_9b348213-d54d-4308-bf19-2e9e2a3b717b.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_9be35648-4fa4-4e7d-bbaf-9480416d5158.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_a0fd3b82-78fc-4641-9556-7c5b77a22892.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_a4d4cc8a-2e61-44d3-b97a-3b59c37fdc5f.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_a6bf97d4-c232-46c4-8733-3d3edd13dc17.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_ad2d61e6-9e75-4d60-9daa-7a4e01468141.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_ad9ee5fc-eaab-4d38-b99e-08f6f5af53a9.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_af52bad6-d76c-406b-90fd-75cff05ab60d.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_b33fffd7-3e43-4812-89ee-2c01bed298c1.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_bc927d25-c65a-4461-ab70-a11ced73f72c.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_bcc41e19-961f-4f90-a99b-88790506bc92.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_bdc0e4fd-0080-41ba-9005-cdfcf909952e.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_beec0309-acc2-43ee-a752-2b0d701fada1.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_c20fe5de-c0ac-4d6d-80e0-07bd611d6126.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_c95edf57-42fa-4e34-8058-76de1e8adc54.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_c98428f7-8905-49b2-bfe5-1f646eeeaf5e.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_cd35d762-96d1-4c56-8f75-c56475b427f3.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_ce350521-39e3-4457-a1f5-28e1d759eac9.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_cebca9ff-7130-454e-8a23-07b44fb824ba.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_d6b77128-84fa-48c2-9699-22b26ee235cc.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_da2de9cf-4962-4660-bb35-11ecf05c6321.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
ATRIAN/data/audit/2025-06/02/log_db613db9-3a76-4e86-a50f-2c8161b00d69.json,2025-06-03T19:46:07-03:00,2025-06-03T19:46:07-03:00,0.00
